AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc02_20161113_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
CPU004,T0032,0.1,0.1,0.0,99.8
CPU005,T0032,0.1,0.1,0.1,99.7
CPU006,T0032,0.1,0.1,0.0,99.8
CPU_ALL,T0032,0.5,0.1,0.1,99.3,,6
MEM,T0032,88673.0,-0.0,-0.0,16384.0,59403.7,-0.0,-0.0,16384.0,-0.0,1838.8,26761.3,-1.0,47.8,0.0,438.4
VM,T0032,30,0,0,15600,46041,-1,0,13796,0,0,84968,21,0,148723,0,0,0,0,0,0,0,0,0,81427,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0032,1,0,403.6,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0032,0.0,35.0,7.3,0.2,0.0,20.2,5.6,0.0,
NETPACKET,T0032,0.0,51.7,26.3,2.7,0.0,50.9,29.2,0.0,
JFSFILE,T0032,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0032,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0032,39.3,0.0,38.7,0.6,6.7,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,6.7,0.0,0.0,3.5,0.0,1.8,0.6,0.0
DISKXFER,T0032,9.1,0.0,9.0,0.1,1.6,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,1.7,0.0,0.0,0.9,0.0,0.4,0.2,0.0
DISKBSIZE,T0032,4.3,0.0,4.3,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0033,02:40:03,13-NOV-2016
CPU001,T0033,5.4,0.5,0.0,94.1
CPU002,T0033,5.7,0.5,0.3,93.5
CPU003,T0033,1.7,0.2,0.1,98.0
CPU004,T0033,3.8,0.2,0.0,96.0
CPU005,T0033,3.0,0.3,0.2,96.6
CPU006,T0033,3.3,0.2,0.0,96.5
CPU_ALL,T0033,3.8,0.3,0.1,95.8,,6
MEM,T0033,88673.0,-0.0,-0.0,16384.0,61020.3,-0.0,-0.0,16384.0,-0.0,1839.1,25146.7,-1.0,54.3,0.0,441.3
VM,T0033,48,0,0,14705,46196,-1,5468,7512,0,0,1894779,1078,0,280871,0,0,0,0,0,0,0,0,0,1480795,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0033,1,0,525.1,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0033,0.0,42.1,11.8,0.3,0.0,25.2,9.0,0.0,
NETPACKET,T0033,0.1,60.5,42.5,3.4,0.1,60.0,48.9,0.0,
JFSFILE,T0033,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0033,0.3,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0033,4.4,0.0,4.4,0.0,13.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,13.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0
DISKWRITE,T0033,11.0,0.0,10.2,0.8,14.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,14.0,0.0,0.0,3.9,0.5,2.3,0.8,0.0
DISKXFER,T0033,2.5,0.0,2.3,0.2,4.9,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,7.0,0.0,0.0,1.1,0.1,0.6,0.2,0.0
DISKBSIZE,T0033,6.1,0.0,6.3,4.2,5.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0
ZZZZ,T0034,02:45:03,13-NOV-2016
CPU001,T0034,0.8,0.2,0.1,98.9
CPU002,T0034,1.5,0.2,0.1,98.2
CPU003,T0034,0.2,0.1,0.1,99.7
CPU004,T0034,0.1,0.1,0.0,99.8
CPU005,T0034,0.3,0.1,0.3,99.4
CPU006,T0034,0.6,0.1,0.0,99.2
CPU_ALL,T0034,0.6,0.1,0.1,99.2,,6
MEM,T0034,88673.0,-0.0,-0.0,16384.0,61015.6,-0.0,-0.0,16384.0,-0.0,1839.2,25151.0,-1.0,55.5,0.0,442.4
VM,T0034,26,0,0,14628,47791,-1,4,5404,0,0,83303,62,0,157364,0,0,0,0,0,0,0,0,0,84560,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0034,1,0,373.7,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0034,0.0,34.3,7.4,0.2,0.0,19.1,6.1,0.0,
NETPACKET,T0034,0.1,49.8,27.4,2.9,0.1,49.2,30.7,0.0,
JFSFILE,T0034,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0034,0.7,0.0,0.7,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.2,0.1,0.0
DISKREAD,T0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0034,10.8,0.0,9.8,1.1,7.2,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,7.2,0.0,0.0,3.9,0.3,2.7,0.9,0.1
DISKXFER,T0034,2.2,0.0,2.0,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.8,0.0,0.0,1.0,0.1,0.7,0.2,0.0
DISKBSIZE,T0034,4.8,0.0,4.9,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0035,02:50:03,13-NOV-2016
CPU001,T0035,1.4,0.2,0.0,98.4
CPU002,T0035,1.8,0.3,0.0,97.9
CPU003,T0035,0.2,0.1,0.1,99.7
CPU004,T0035,0.1,0.1,0.0,99.8
CPU005,T0035,0.1,0.1,0.3,99.5
CPU006,T0035,0.1,0.1,0.0,99.8
CPU_ALL,T0035,0.6,0.1,0.1,99.2,,6
MEM,T0035,88673.0,-0.0,-0.0,16384.0,61007.6,-0.0,-0.0,16384.0,-0.0,1839.3,25158.0,-1.0,56.6,0.0,443.5
VM,T0035,35,0,0,14627,46050,-1,0,4696,0,0,75100,30,0,127911,0,0,0,0,0,0,0,0,0,77193,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0035,1,0,443.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0035,0.0,54.7,14.6,0.3,0.0,30.2,11.7,0.0,
NETPACKET,T0035,0.0,75.3,54.0,3.3,0.0,75.1,61.7,0.0,
JFSFILE,T0035,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0035,0.4,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.0,0.0
DISKREAD,T0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0035,8.2,0.0,7.4,0.8,7.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.5,0.0,0.0,3.6,0.0,1.8,0.8,0.0
DISKXFER,T0035,1.7,0.0,1.5,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.9,0.0,0.0,0.9,0.0,0.4,0.2,0.0
DISKBSIZE,T0035,4.9,0.0,5.0,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0036,02:55:03,13-NOV-2016
CPU001,T0036,5.0,0.3,0.0,94.6
CPU002,T0036,5.6,0.5,0.1,93.9
CPU003,T0036,1.5,0.1,0.1,98.2
CPU004,T0036,7.1,0.4,0.0,92.5
CPU005,T0036,5.7,0.4,0.1,93.9
CPU006,T0036,1.0,0.1,0.0,98.8
CPU_ALL,T0036,4.3,0.3,0.1,95.3,,6
MEM,T0036,88673.0,-0.0,-0.0,16384.0,62931.5,-0.0,-0.0,16384.0,-0.0,1833.3,23242.7,-1.0,64.5,0.0,442.1
VM,T0036,27,0,0,13371,47790,-1,4132,14140,0,0,1972604,1117,0,298308,0,0,0,0,0,0,0,0,0,1480057,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0036,1,0,598.4,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0
NET,T0036,0.0,57.7,15.0,0.2,0.0,32.3,12.2,0.0,
NETPACKET,T0036,0.2,80.6,52.5,2.8,0.2,80.7,61.4,0.0,
JFSFILE,T0036,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0036,0.5,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0036,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0036,31.8,0.0,31.1,0.6,15.4,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,15.4,0.0,0.0,4.1,0.3,3.5,0.6,0.0
DISKXFER,T0036,7.3,0.0,7.1,0.1,5.2,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,7.3,0.0,0.0,1.0,0.1,0.9,0.2,0.0
DISKBSIZE,T0036,4.4,0.0,4.4,4.2,5.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0
ZZZZ,T0037,03:00:03,13-NOV-2016
CPU001,T0037,0.8,0.2,0.0,99.0
CPU002,T0037,1.8,0.3,0.0,97.9
CPU003,T0037,0.1,0.1,0.0,99.8
CPU004,T0037,0.1,0.1,0.0,99.8
CPU005,T0037,0.1,0.0,0.0,99.8
CPU006,T0037,0.1,0.1,0.0,99.8
CPU_ALL,T0037,0.5,0.1,0.0,99.4,,6
MEM,T0037,88673.0,-0.0,-0.0,16384.0,62923.8,-0.0,-0.0,16384.0,-0.0,1833.4,23248.9,-1.0,65.6,0.0,443.3
VM,T0037,29,0,0,13371,46049,-1,0,4632,0,0,67902,29,0,123502,0,0,0,0,0,0,0,0,0,69796,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0037,1,0,397.2,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0037,0.0,38.7,9.4,0.3,0.0,21.8,7.5,0.0,
NETPACKET,T0037,0.0,55.4,34.7,3.3,0.0,54.8,39.1,0.0,
JFSFILE,T0037,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0037,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0037,8.5,0.0,7.7,0.9,6.9,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,6.9,0.0,0.0,3.4,0.0,2.1,0.8,0.1
DISKXFER,T0037,1.8,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0037,4.8,0.0,4.9,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0038,03:05:03,13-NOV-2016
CPU001,T0038,6.0,0.4,0.1,93.6
CPU002,T0038,1.6,0.3,0.0,98.1
CPU003,T0038,4.6,0.4,0.1,94.9
CPU004,T0038,3.7,0.2,0.0,96.1
CPU005,T0038,4.8,0.3,0.2,94.7
CPU006,T0038,3.6,0.2,0.0,96.2
CPU_ALL,T0038,4.0,0.3,0.1,95.6,,6
MEM,T0038,88673.0,-0.0,-0.0,16384.0,72860.8,-0.0,-0.0,16384.0,-0.0,1827.6,13339.4,-1.0,70.8,0.0,439.6
VM,T0038,29,0,0,7930,47801,-1,4124,7508,0,0,4140803,1054,0,374410,0,0,0,0,0,0,0,0,0,1596953,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0038,1,0,374.2,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0
NET,T0038,0.0,1.7,0.4,0.2,0.0,1.2,0.5,0.0,
NETPACKET,T0038,0.2,5.1,3.3,2.8,0.2,3.7,2.7,0.0,
JFSFILE,T0038,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0038,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0038,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0038,10.6,0.0,9.9,0.7,14.4,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,14.4,0.0,0.0,3.8,0.5,3.4,0.6,0.1
DISKXFER,T0038,2.2,0.0,2.1,0.2,4.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.0,0.0,0.0,1.0,0.1,0.9,0.2,0.0
DISKBSIZE,T0038,4.8,0.0,4.8,4.2,5.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0039,03:10:03,13-NOV-2016
CPU001,T0039,1.9,0.2,0.0,97.8
CPU002,T0039,2.7,0.3,0.0,97.0
CPU003,T0039,1.3,0.1,0.0,98.7
CPU004,T0039,0.2,0.1,0.0,99.7
CPU005,T0039,1.1,0.0,0.1,98.8
CPU006,T0039,0.1,0.1,0.0,99.7
CPU_ALL,T0039,1.2,0.1,0.0,98.6,,6
MEM,T0039,88673.0,-0.0,-0.0,16384.0,72765.4,-0.0,-0.0,16384.0,-0.0,1827.7,13433.4,-1.0,72.0,0.0,440.7
VM,T0039,34,0,0,7886,49390,-1,4,4700,0,0,90919,37,0,168264,0,0,0,0,0,0,0,0,0,115632,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0039,1,0,350.2,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0039,0.0,17.8,5.6,0.3,0.0,10.3,4.4,0.0,
NETPACKET,T0039,0.1,28.7,23.7,3.4,0.1,27.7,25.7,0.0,
JFSFILE,T0039,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0039,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0039,8.7,0.0,7.9,0.8,7.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,7.0,0.0,0.0,3.8,0.0,1.8,0.8,0.0
DISKXFER,T0039,1.8,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0039,4.8,0.0,4.9,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0
ZZZZ,T0040,03:15:03,13-NOV-2016
CPU001,T0040,0.9,0.2,0.0,98.9
CPU002,T0040,1.0,0.2,0.0,98.7
CPU003,T0040,0.4,0.1,0.1,99.5
CPU004,T0040,0.1,0.1,0.0,99.8
CPU005,T0040,0.4,0.0,0.1,99.5
CPU006,T0040,0.1,0.1,0.0,99.7
CPU_ALL,T0040,0.5,0.1,0.0,99.4,,6
MEM,T0040,88673.0,-0.0,-0.0,16384.0,72738.3,-0.0,-0.0,16384.0,-0.0,1827.8,13456.2,-1.0,76.1,0.0,444.6
VM,T0040,22,0,0,7842,47473,-1,0,11416,0,0,88524,100,0,157288,0,0,0,0,0,0,0,0,0,95192,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0040,1,0,318.5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0040,0.0,11.5,2.9,0.2,0.0,6.7,2.5,0.0,
NETPACKET,T0040,0.0,19.4,11.3,2.7,0.0,18.2,12.2,0.0,
JFSFILE,T0040,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0040,0.4,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0040,30.9,0.0,30.2,0.7,7.1,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,7.1,0.0,0.0,3.7,0.1,1.8,0.6,0.1
DISKXFER,T0040,7.2,0.0,7.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,1.8,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0040,4.3,0.0,4.3,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0041,03:20:03,13-NOV-2016
CPU001,T0041,2.7,0.2,0.0,97.0
CPU002,T0041,2.5,0.3,0.0,97.2
CPU003,T0041,0.4,0.0,0.0,99.5
CPU004,T0041,0.4,0.1,0.0,99.5
CPU005,T0041,0.8,0.0,0.0,99.2
CPU006,T0041,0.2,0.1,0.0,99.7
CPU_ALL,T0041,1.2,0.1,0.0,98.7,,6
MEM,T0041,88673.0,-0.0,-0.0,16384.0,72544.6,-0.0,-0.0,16384.0,-0.0,1827.8,13647.9,-1.0,77.2,0.0,445.7
VM,T0041,34,0,0,7949,45734,-1,0,4656,0,0,211547,31,0,171655,0,0,0,0,0,0,0,0,0,261136,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0041,1,0,392.4,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
NET,T0041,0.0,39.0,12.4,0.3,0.0,22.1,9.9,0.0,
NETPACKET,T0041,0.0,53.4,44.3,3.4,0.0,53.1,51.0,0.0,
JFSFILE,T0041,35.3,24.1,29.4,3.5,10.8,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0041,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0041,7.9,0.0,7.1,0.8,7.6,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,7.6,0.0,0.0,3.5,0.0,1.7,0.8,0.0
DISKXFER,T0041,1.7,0.0,1.5,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.9,0.0,0.0,0.9,0.0,0.4,0.2,0.0
DISKBSIZE,T0041,4.8,0.0,4.9,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0
ZZZZ,T0042,03:25:03,13-NOV-2016
CPU001,T0042,3.7,0.3,0.0,96.0
CPU002,T0042,3.4,0.4,0.0,96.2
CPU003,T0042,0.7,0.1,0.1,99.1
CPU004,T0042,0.3,0.2,0.0,99.5
CPU005,T0042,0.7,0.1,0.2,99.1
CPU006,T0042,0.7,0.1,0.0,99.1
CPU_ALL,T0042,1.6,0.2,0.1,98.2,,6
MEM,T0042,88673.0,-0.0,-0.0,16384.0,72416.1,-0.0,-0.0,16384.0,-0.0,1827.9,13775.3,-1.0,81.6,0.0,446.5
VM,T0042,25,0,0,8072,49246,-1,3396,8676,0,0,149168,1895,0,297179,2,0,0,0,0,0,0,0,0,182202,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0042,1,0,462.7,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0
NET,T0042,0.0,53.9,14.9,0.2,0.0,30.1,12.0,0.0,
NETPACKET,T0042,0.0,72.4,53.1,2.8,0.0,72.8,60.0,0.0,
JFSFILE,T0042,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0042,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0042,11.2,0.0,11.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2.1,0.0,0.0
DISKWRITE,T0042,21.3,0.0,20.7,0.7,7.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.6,0.0,0.0,3.8,0.2,14.1,0.6,0.1
DISKXFER,T0042,3.0,0.0,2.9,0.2,1.8,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,1.9,0.0,0.0,1.0,0.0,4.0,0.2,0.0
DISKBSIZE,T0042,10.7,0.0,11.1,4.2,4.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0043,03:30:03,13-NOV-2016
CPU001,T0043,2.1,0.2,0.0,97.6
CPU002,T0043,3.3,0.3,0.0,96.4
CPU003,T0043,0.5,0.1,0.0,99.5
CPU004,T0043,0.4,0.1,0.0,99.5
CPU005,T0043,0.3,0.0,0.0,99.6
CPU006,T0043,0.5,0.1,0.0,99.4
CPU_ALL,T0043,1.2,0.1,0.0,98.7,,6
MEM,T0043,88673.0,-0.0,-0.0,16384.0,72338.0,-0.0,-0.0,16384.0,-0.0,1828.1,13852.0,-1.0,82.7,0.0,447.6
VM,T0043,30,0,0,8101,45723,-1,4,4664,0,0,115890,37,0,190173,0,0,0,0,0,0,0,0,0,135801,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0043,1,0,397.9,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0043,0.0,41.6,9.6,0.3,0.0,25.1,7.8,0.0,
NETPACKET,T0043,0.0,58.4,35.6,3.5,0.0,58.2,40.9,0.0,
JFSFILE,T0043,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0043,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0043,8.2,0.0,7.3,0.9,7.4,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,7.4,0.0,0.0,3.4,0.0,1.7,0.8,0.1
DISKXFER,T0043,1.7,0.0,1.5,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.8,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0043,4.8,0.0,4.9,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0044,03:35:03,13-NOV-2016
CPU001,T0044,1.4,0.2,0.0,98.4
CPU002,T0044,1.4,0.2,0.1,98.3
CPU003,T0044,0.1,0.0,0.1,99.7
CPU004,T0044,0.1,0.1,0.0,99.8
CPU005,T0044,0.2,0.1,0.0,99.7
CPU006,T0044,0.2,0.1,0.0,99.7
CPU_ALL,T0044,0.6,0.1,0.0,99.3,,6
MEM,T0044,88673.0,-0.0,-0.0,16384.0,72360.9,-0.0,-0.0,16384.0,-0.0,1828.1,13825.1,-1.0,86.8,0.0,451.7
VM,T0044,28,0,0,8107,45723,-1,0,11248,0,0,103802,27,0,165559,0,0,0,0,0,0,0,0,0,98027,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0044,1,0,371.3,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0044,0.0,29.1,10.2,0.3,0.0,16.9,7.7,0.0,
NETPACKET,T0044,0.0,42.3,39.1,3.0,0.0,41.4,43.9,0.0,
JFSFILE,T0044,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.8,13.9,42.4
DISKBUSY,T0044,0.4,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0044,30.3,0.0,29.7,0.6,7.2,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,7.2,0.0,0.0,3.4,0.0,2.0,0.6,0.0
DISKXFER,T0044,7.1,0.0,6.9,0.1,1.8,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,1.8,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0044,4.3,0.0,4.3,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0045,03:40:03,13-NOV-2016
CPU001,T0045,1.1,0.2,0.0,98.7
CPU002,T0045,1.0,0.2,0.0,98.8
CPU003,T0045,0.1,0.1,0.0,99.8
CPU004,T0045,0.1,0.1,0.0,99.8
CPU005,T0045,0.1,0.0,0.0,99.8
CPU006,T0045,0.1,0.1,0.0,99.8
CPU_ALL,T0045,0.4,0.1,0.0,99.5,,6
MEM,T0045,88673.0,-0.0,-0.0,16384.0,72332.0,-0.0,-0.0,16384.0,-0.0,1828.2,13852.4,-1.0,88.0,0.0,452.9
VM,T0045,29,0,0,8159,45700,-1,0,4724,0,0,77275,26,0,139542,0,0,0,0,0,0,0,0,0,84460,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0045,1,0,324.8,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
