AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prapkc02_20161113_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
NET,T0012,0.0,0.7,0.2,0.2,0.0,0.8,0.1,0.0,
NETPACKET,T0012,0.0,4.2,2.2,2.7,0.0,2.7,1.5,0.0,
JFSFILE,T0012,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0012,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0012,7.7,0.0,7.0,0.6,6.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.6,0.0,0.0,2.6,0.0,1.9,0.6,0.0
DISKXFER,T0012,1.8,0.0,1.6,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0012,4.3,0.0,4.4,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0013,01:00:03,13-NOV-2016
CPU001,T0013,0.2,0.2,0.0,99.5
CPU002,T0013,0.1,0.2,0.1,99.6
CPU003,T0013,0.1,0.1,0.0,99.8
CPU004,T0013,0.1,0.2,0.0,99.8
CPU005,T0013,0.1,0.1,0.1,99.8
CPU006,T0013,0.1,0.1,0.0,99.8
CPU_ALL,T0013,0.1,0.1,0.0,99.7,,6
MEM,T0013,88673.0,-0.0,-0.0,16384.0,73090.6,-0.0,-0.0,16383.8,-0.0,1758.1,12648.1,-1.0,640.4,0.1,883.0
VM,T0013,50,0,0,7726,45745,-1,312,4632,0,0,126461,87,0,343196,3,0,0,0,0,0,0,0,0,127777,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0013,1,0,268.0,-1.0,-1.0,-1.0,3.4,-1.0,-1.0,-1.0
NET,T0013,0.0,0.9,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0013,0.0,5.5,2.3,3.3,0.0,3.7,1.5,0.0,
JFSFILE,T0013,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0013,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0013,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0013,8.6,0.0,7.7,0.9,6.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,6.9,0.0,0.0,2.6,0.1,2.1,0.8,0.1
DISKXFER,T0013,2.0,0.0,1.8,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0013,4.8,0.0,4.9,4.2,4.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0014,01:05:03,13-NOV-2016
CPU001,T0014,0.3,0.3,0.2,99.2
CPU002,T0014,0.4,0.4,0.6,98.6
CPU003,T0014,0.3,0.3,0.6,98.8
CPU004,T0014,0.2,0.3,0.1,99.4
CPU005,T0014,0.3,0.4,1.2,98.2
CPU006,T0014,0.3,0.3,0.1,99.3
CPU_ALL,T0014,0.3,0.3,0.5,98.9,,6
MEM,T0014,88673.0,-0.0,-0.0,16384.0,73727.7,-0.0,-0.0,16383.8,-0.0,1772.7,12125.8,-1.0,15.6,0.1,791.7
VM,T0014,22,0,0,7482,45486,-1,34500,21860,0,0,693248,2335,0,1120516,115,0,0,0,0,0,0,0,0,529787,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0014,1,0,450.8,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
NET,T0014,0.0,0.7,0.2,0.2,0.0,0.8,0.1,0.0,
NETPACKET,T0014,0.1,4.4,2.2,2.8,0.1,2.7,1.4,0.0,
JFSFILE,T0014,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0014,2.7,0.0,2.6,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.5,0.3,0.3
DISKREAD,T0014,86.1,0.1,79.8,6.2,8.1,4.1,3.6,3.0,3.6,3.6,63.9,1.1,1.0,2.3,1.6,1.6,2.5,2.0,8.2,2.5,1.7
DISKWRITE,T0014,66.3,0.0,65.6,0.7,6.6,0.0,0.0,0.0,0.0,0.0,41.9,0.0,0.0,6.6,0.0,0.0,9.6,0.0,14.1,0.6,0.1
DISKXFER,T0014,14.5,0.1,13.4,1.1,2.9,0.7,0.7,0.7,0.7,0.7,17.5,0.3,0.2,2.2,0.4,0.4,3.0,0.5,5.4,0.8,0.4
DISKBSIZE,T0014,10.5,1.6,10.9,6.3,5.0,6.1,5.2,4.0,5.3,5.3,6.1,3.9,3.9,4.0,3.9,3.9,4.0,3.9,4.1,4.0,3.9
ZZZZ,T0015,01:10:03,13-NOV-2016
CPU001,T0015,0.1,0.1,0.1,99.8
CPU002,T0015,0.2,0.3,0.1,99.4
CPU003,T0015,0.1,0.1,0.1,99.8
CPU004,T0015,0.1,0.1,0.0,99.8
CPU005,T0015,0.1,0.1,0.1,99.8
CPU006,T0015,0.1,0.1,0.0,99.7
CPU_ALL,T0015,0.1,0.1,0.0,99.7,,6
MEM,T0015,88673.0,-0.0,-0.0,16384.0,73726.5,-0.0,-0.0,16383.8,-0.0,1772.7,12126.4,-1.0,16.7,0.1,792.6
VM,T0015,37,0,0,7507,45509,-1,24,4592,0,0,114689,95,0,303055,0,0,0,0,0,0,0,0,0,115070,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0015,1,0,288.3,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0015,0.0,0.9,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0015,0.0,5.7,2.3,3.5,0.0,3.7,1.5,0.0,
JFSFILE,T0015,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0015,0.4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0
DISKREAD,T0015,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKWRITE,T0015,8.8,0.0,8.0,0.8,6.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.5,0.0,0.0,3.4,0.0,2.2,0.8,0.0
DISKXFER,T0015,1.9,0.0,1.7,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.6,0.2,0.0
DISKBSIZE,T0015,4.7,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0016,01:15:03,13-NOV-2016
CPU001,T0016,0.1,0.1,0.0,99.7
CPU002,T0016,0.2,0.3,0.1,99.4
CPU003,T0016,0.1,0.1,0.0,99.9
CPU004,T0016,0.1,0.1,0.0,99.8
CPU005,T0016,0.1,0.1,0.0,99.8
CPU006,T0016,0.1,0.1,0.0,99.8
CPU_ALL,T0016,0.1,0.1,0.0,99.7,,6
MEM,T0016,88673.0,-0.0,-0.0,16384.0,73724.2,-0.0,-0.0,16383.8,-0.0,1772.7,12127.6,-1.0,17.8,0.1,793.6
VM,T0016,21,0,0,7482,45486,-1,12,4472,0,0,70518,25,0,145327,0,0,0,0,0,0,0,0,0,71095,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0016,1,0,271.8,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0016,0.0,0.7,0.2,0.2,0.0,0.8,0.1,0.0,
NETPACKET,T0016,0.0,4.3,2.2,2.7,0.0,2.8,1.4,0.0,
JFSFILE,T0016,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0016,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0016,8.3,0.0,7.6,0.7,6.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,6.6,0.0,0.0,3.5,0.0,1.8,0.6,0.1
DISKXFER,T0016,1.8,0.0,1.6,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0016,4.8,0.0,4.8,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0017,01:20:03,13-NOV-2016
CPU001,T0017,0.1,0.1,0.1,99.7
CPU002,T0017,0.2,0.3,0.0,99.4
CPU003,T0017,0.1,0.1,0.0,99.8
CPU004,T0017,0.1,0.1,0.0,99.8
CPU005,T0017,0.0,0.0,0.0,99.9
CPU006,T0017,0.1,0.1,0.0,99.8
CPU_ALL,T0017,0.1,0.1,0.0,99.7,,6
MEM,T0017,88673.0,-0.0,-0.0,16384.0,73722.0,-0.0,-0.0,16383.8,-0.0,1772.8,12129.0,-1.0,18.9,0.1,794.7
VM,T0017,32,0,0,7470,45455,-1,0,4476,0,0,112643,34,0,298621,0,0,0,0,0,0,0,0,0,113248,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0017,1,0,285.4,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0017,0.0,0.8,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0017,0.0,5.4,2.3,3.2,0.0,3.7,1.4,0.0,
JFSFILE,T0017,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0017,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0017,8.3,0.0,7.5,0.8,6.7,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.7,0.0,0.0,3.3,0.0,2.0,0.8,0.0
DISKXFER,T0017,1.7,0.0,1.5,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0017,4.8,0.0,4.8,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0018,01:25:03,13-NOV-2016
CPU001,T0018,0.1,0.1,0.1,99.7
CPU002,T0018,0.2,0.3,0.1,99.4
CPU003,T0018,0.1,0.1,0.8,99.0
CPU004,T0018,0.1,0.1,0.0,99.8
CPU005,T0018,0.1,0.1,0.3,99.6
CPU006,T0018,0.1,0.1,0.0,99.8
CPU_ALL,T0018,0.1,0.1,0.2,99.5,,6
MEM,T0018,88673.0,-0.0,-0.0,16384.0,73715.2,-0.0,-0.0,16383.8,-0.0,1772.8,12130.7,-1.0,23.4,0.1,799.2
VM,T0018,20,0,0,7496,45498,-1,88,11772,0,0,75352,31,0,149293,0,0,0,0,0,0,0,0,0,77015,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0018,1,0,277.1,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0018,0.0,0.7,0.2,0.2,0.0,0.8,0.1,0.0,
NETPACKET,T0018,0.0,4.5,2.3,2.9,0.0,2.8,1.4,0.0,
JFSFILE,T0018,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0018,1.4,0.0,1.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2
DISKREAD,T0018,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0018,32.5,0.0,31.9,0.7,6.7,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.7,0.0,0.0,3.9,0.0,1.9,0.6,0.1
DISKXFER,T0018,7.6,0.0,7.4,0.2,1.7,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,1.7,0.0,0.0,1.0,0.0,0.5,0.2,0.0
DISKBSIZE,T0018,4.3,0.0,4.3,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0019,01:30:03,13-NOV-2016
CPU001,T0019,0.1,0.1,0.0,99.7
CPU002,T0019,0.2,0.3,0.0,99.5
CPU003,T0019,0.1,0.1,0.0,99.9
CPU004,T0019,0.1,0.1,0.0,99.7
CPU005,T0019,0.1,0.0,0.0,99.9
CPU006,T0019,0.1,0.1,0.0,99.8
CPU_ALL,T0019,0.1,0.1,0.0,99.7,,6
MEM,T0019,88673.0,-0.0,-0.0,16384.0,73713.8,-0.0,-0.0,16383.8,-0.0,1772.9,12131.6,-1.0,24.6,0.1,800.3
VM,T0019,34,0,0,7472,45454,-1,132,4552,0,0,113289,33,0,300299,0,0,0,0,0,0,0,0,0,113758,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0019,1,0,272.1,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0019,0.0,0.9,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0019,0.0,5.5,2.3,3.6,0.0,3.7,1.5,0.0,
JFSFILE,T0019,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0019,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0019,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0019,8.7,0.0,7.8,0.9,6.5,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,6.5,0.0,0.0,3.3,0.0,1.9,0.8,0.1
DISKXFER,T0019,1.8,0.0,1.6,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0019,5.0,0.0,5.1,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0020,01:35:03,13-NOV-2016
CPU001,T0020,0.1,0.1,0.0,99.8
CPU002,T0020,0.2,0.3,0.0,99.5
CPU003,T0020,0.1,0.1,0.0,99.9
CPU004,T0020,0.1,0.1,0.0,99.8
CPU005,T0020,0.1,0.1,0.0,99.9
CPU006,T0020,0.1,0.1,0.0,99.9
CPU_ALL,T0020,0.1,0.1,0.0,99.8,,6
MEM,T0020,88673.0,-0.0,-0.0,16384.0,73712.6,-0.0,-0.0,16383.8,-0.0,1772.9,12131.4,-1.0,25.7,0.1,801.4
VM,T0020,25,0,0,7530,45521,-1,0,4456,0,0,71395,20,0,152296,0,0,0,0,0,0,0,0,0,71584,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0020,1,0,262.5,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0020,0.0,0.7,0.2,0.2,0.0,0.8,0.1,0.0,
NETPACKET,T0020,0.0,4.3,2.3,2.7,0.0,2.7,1.4,0.0,
JFSFILE,T0020,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0020,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0020,8.1,0.0,7.5,0.6,6.8,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,6.8,0.0,0.0,3.5,0.0,1.7,0.6,0.0
DISKXFER,T0020,1.7,0.0,1.5,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.9,0.0,0.4,0.2,0.0
DISKBSIZE,T0020,4.8,0.0,4.9,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0021,01:40:03,13-NOV-2016
CPU001,T0021,0.1,0.1,0.0,99.7
CPU002,T0021,0.2,0.3,0.0,99.5
CPU003,T0021,0.1,0.1,0.0,99.8
CPU004,T0021,0.1,0.2,0.0,99.7
CPU005,T0021,0.1,0.0,0.0,99.9
CPU006,T0021,0.1,0.1,0.0,99.8
CPU_ALL,T0021,0.1,0.1,0.0,99.7,,6
MEM,T0021,88673.0,-0.0,-0.0,16384.0,73710.9,-0.0,-0.0,16383.8,-0.0,1772.9,12131.9,-1.0,26.8,0.1,802.5
VM,T0021,35,0,0,7488,45472,-1,4,4684,0,0,114990,30,0,302967,0,0,0,0,0,0,0,0,0,115392,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0021,1,0,291.8,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0021,0.0,0.9,0.5,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0021,0.0,6.9,8.1,3.4,0.0,3.7,1.5,0.0,
JFSFILE,T0021,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0021,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0021,8.9,0.0,8.1,0.8,6.7,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.7,0.0,0.0,3.4,0.0,2.2,0.8,0.0
DISKXFER,T0021,1.9,0.0,1.7,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.9,0.0,0.6,0.2,0.0
DISKBSIZE,T0021,4.7,0.0,4.8,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0022,01:45:03,13-NOV-2016
CPU001,T0022,0.1,0.1,0.0,99.8
CPU002,T0022,0.2,0.3,0.0,99.5
CPU003,T0022,0.1,0.0,0.1,99.7
CPU004,T0022,0.1,0.1,0.0,99.8
CPU005,T0022,0.1,0.1,0.0,99.9
CPU006,T0022,0.1,0.1,0.0,99.8
CPU_ALL,T0022,0.1,0.1,0.0,99.8,,6
MEM,T0022,88673.0,-0.0,-0.0,16384.0,73706.0,-0.0,-0.0,16383.8,-0.0,1773.0,12132.2,-1.0,31.7,0.1,807.5
VM,T0022,23,0,0,7480,45487,-1,0,13096,0,0,70731,23,0,145073,0,0,0,0,0,0,0,0,0,72179,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0022,1,0,284.0,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0022,0.0,0.8,0.2,0.3,0.0,0.8,0.1,0.0,
NETPACKET,T0022,0.0,4.5,2.2,3.0,0.0,2.9,1.4,0.0,
JFSFILE,T0022,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0022,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0022,37.0,0.0,35.9,1.1,6.6,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,6.6,0.0,0.0,3.4,0.0,1.8,1.0,0.1
DISKXFER,T0022,8.7,0.0,8.4,0.2,1.7,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0022,4.3,0.0,4.3,4.4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0023,01:50:03,13-NOV-2016
CPU001,T0023,0.1,0.1,0.0,99.8
CPU002,T0023,0.2,0.3,0.0,99.5
CPU003,T0023,0.1,0.1,0.0,99.8
CPU004,T0023,0.1,0.1,0.0,99.8
CPU005,T0023,0.1,0.1,0.0,99.9
CPU006,T0023,0.1,0.1,0.0,99.8
CPU_ALL,T0023,0.1,0.1,0.0,99.7,,6
MEM,T0023,88673.0,-0.0,-0.0,16384.0,73704.1,-0.0,-0.0,16383.8,-0.0,1773.0,12132.5,-1.0,32.8,0.1,808.6
VM,T0023,36,0,0,7530,45521,-1,0,4584,0,0,112114,30,0,298287,0,0,0,0,0,0,0,0,0,112469,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0023,1,0,287.8,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0023,0.0,0.9,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0023,0.0,5.4,2.3,3.2,0.0,3.7,1.5,0.0,
JFSFILE,T0023,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0023,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0023,8.8,0.0,8.0,0.8,6.5,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.5,0.0,0.0,3.7,0.0,2.1,0.8,0.0
DISKXFER,T0023,1.8,0.0,1.6,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.6,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0023,4.8,0.0,4.9,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0024,01:55:03,13-NOV-2016
CPU001,T0024,0.1,0.1,0.0,99.8
CPU002,T0024,0.2,0.2,0.0,99.6
CPU003,T0024,0.1,0.1,0.0,99.8
CPU004,T0024,0.1,0.1,0.0,99.8
CPU005,T0024,0.1,0.1,0.0,99.8
CPU006,T0024,0.1,0.1,0.0,99.8
CPU_ALL,T0024,0.1,0.1,0.0,99.8,,6
MEM,T0024,88673.0,-0.0,-0.0,16384.0,73703.6,-0.0,-0.0,16383.8,-0.0,1773.0,12132.4,-1.0,33.9,0.1,809.6
VM,T0024,23,0,0,7488,45485,-1,0,4436,0,0,70548,18,0,144052,0,0,0,0,0,0,0,0,0,70809,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0024,2,0,255.5,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0024,0.0,0.7,0.1,0.3,0.0,0.8,0.1,0.0,
NETPACKET,T0024,0.0,4.3,2.2,2.9,0.0,2.8,1.4,0.0,
JFSFILE,T0024,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0024,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0024,8.1,0.0,7.4,0.6,6.7,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.7,0.0,0.0,3.2,0.0,1.8,0.6,0.0
DISKXFER,T0024,1.7,0.0,1.5,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0024,4.8,0.0,4.8,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0025,02:00:03,13-NOV-2016
CPU001,T0025,0.2,0.2,0.0,99.6
CPU002,T0025,0.1,0.2,0.0,99.8
CPU003,T0025,0.1,0.1,0.0,99.8
CPU004,T0025,0.1,0.1,0.0,99.8
CPU005,T0025,0.1,0.1,0.0,99.8
CPU006,T0025,0.1,0.1,0.0,99.8
CPU_ALL,T0025,0.1,0.1,0.0,99.7,,6
MEM,T0025,88673.0,-0.0,-0.0,16384.0,73701.7,-0.0,-0.0,16383.8,-0.0,1773.1,12132.5,-1.0,35.0,0.1,810.8
VM,T0025,33,0,0,7516,45515,-1,0,4624,0,0,114712,28,0,301531,0,0,0,0,0,0,0,0,0,115016,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0025,1,0,292.4,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0025,0.0,0.9,0.2,0.3,0.0,1.0,0.1,0.0,
NETPACKET,T0025,0.0,5.4,2.3,3.4,0.0,3.7,1.4,0.0,
JFSFILE,T0025,37.1,24.1,9.4,3.5,13.5,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0025,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
